"";"zupanija_id";"rbr";"naziv_jls";"ukupni_prihodi_i_primici";"visak_prihoda_i_primitaka_preneseni";"manjak_prihoda_i_primitaka_preneseni";"ukupni_proracun_za_godinu";"porez_na_dobitke_od_igara_na_srecu";"pomoci_iz_inozemstva_i_od_subjekata_unutar_opce_drzave";"prihodi_od_imovine";"prihodi_od_administrativnih_pristojbi_i_po_posebnim_propisima";"ostali_prihodi";"primici_od_financijske_imovine_i_zaduzivanja";"decentralizacija";"zajednicki_kapit_proj_otoci";"ukupni_proracun_umanjen_za_decentralizaciju_vlastite_i_namjenske_prihode_te_primitke_od_zaduzivanja";"godina";"vrsta_jedinice";"zupanija";"oznaka_grop";"maticni_broj"
"2053";14;6;"OSIJEK";510966772;3692543;0;514659315;0;48750727;22144716;78709597;365886;59982444;9398245,630224;NA;295307699,369776;2019;"grop";"OSJEÈKO-BARANJSKA";"GRAD";"03123"
"2054";14;7;"VALPOVO";63730210;0;8020653;55709557;0;16774545;1647740;3209565;266995;16592578;0;NA;17218134;2019;"grop";"OSJEÈKO-BARANJSKA";"GRAD";"04715"
"2055";14;8;"ANTUNOVAC";34659850;202469;0;34862319;0;20286974;1028254;746247;54748;3600000;0;NA;9146096;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00027"
"2056";14;9;"BILJE";23681568;756555;0;24438123;0;4503764;2260626;1494324;83406;2985156;0;NA;13110847;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00213"
"2057";14;10;"BIZOVAC";13768549;643673;0;14412222;0;2150348;1433524;1146043;0;0;0;NA;9682307;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00230"
"2058";14;11;"ÈEMINAC";20802689;8375;0;20811064;0;2171195;2860105;7940450;0;842142;0;NA;6997172;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00647"
"2059";14;12;"ÈEPIN";34344782;2033273;0;36378055;0;3937671;2895681;2529320;208182;4309725;159502,091955;NA;22337973,908045;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00655"
"2060";14;13;"DARDA";38200024;3015514;0;41215538;0;18842076;1803402;2162798;417266;0;0;NA;17989996;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00663"
"2061";14;14;"DONJA MOTIÈINA";5564315;671526;0;6235841;0;1746335;399190;629601;0;0;0;NA;3460715;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"05762"
"2062";14;15;"DRAŽ";10659532;1848026;0;12507558;0;2639196;1324360;651285;124389;0;0;NA;7768328;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00914"
"2063";14;16;"DRENJE";8447940;4129622;0;12577562;0;2077883;495690;437364;0;0;0;NA;9566625;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"00949"
"2064";14;17;"ÐURÐENOVAC";21657873;5737722;0;27395595;0;3631698;1363034;2169917;0;1228027;0;NA;19002919;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01066"
"2065";14;18;"ERDUT";25968347;0;94255;25874092;0;5496398;2645634;1291665;0;0;0;NA;16440395;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01104"
"2066";14;19;"ERNESTINOVO";11975290;1772835;0;13748125;0;5104715;666122;828760;58921;0;0;NA;7089607;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01112"
"2067";14;20;"FERIÈANCI";14056855;1020700;0;15077555;0;5492476;547575;566943;235664;3500000;0;NA;4734897;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01163"
"2068";14;21;"GORJANI";6804631;1314075;0;8118706;0;2960501;817104;138075;0;0;0;NA;4203026;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01244"
"2069";14;22;"JAGODNJAK";13865229;1188467;0;15053696;0;6544567;1439527;774200;0;3115087;0;NA;3180315;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"06092"
"2070";14;23;"KNEŽEVI VINOGRADI";21461656;5458941;0;26920597;0;3538034;5576425;1117486;746186;0;0;NA;15942466;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"01953"
"2071";14;24;"KOŠKA";11669901;5742501;0;17412402;0;1859965;1285091;1141249;102872;0;0;NA;13023225;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"02054"
"2072";14;25;"LEVANJSKA VAROŠ";5919969;1234161;0;7154130;0;1902258;269635;606886;2500;7e+05;0;NA;3672851;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"02305"
"2073";14;26;"MAGADENOVAC";11693482;1443550;0;13137032;0;884644;4684415;1590534;88400;0;0;NA;5889039;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"05789"
"2074";14;27;"MARIJANCI";13223840;566451;0;13790291;0;778711;1366244;1873148;0;4329000;0;NA;5443188;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"02577"
"2075";14;28;"PETLOVAC";9384143;1777468;0;11161611;0;1592736;2392510;451524;22292;0;0;NA;6702549;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03255"
"2076";14;29;"PETRIJEVCI";11234860;399048;0;11633908;0;3122184;355122;1105755;13850;768286;0;NA;6268711;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03271"
"2077";14;30;"PODGORAÈ";9140772;1510440;0;10651212;0;939227;1637755;861109;0;0;0;NA;7213121;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03409"
"2078";14;31;"PODRAVSKA MOSLAVINA";8788790;0;324729;8464061;0;5729961;326975;147274;0;0;0;NA;2259851;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"02712"
"2079";14;32;"POPOVAC";9146168;832068;0;9978236;0;1929325;1749409;1009308;97349;0;0;NA;5192845;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03468"
"2080";14;33;"PUNITOVCI";10240663;526066;0;10766729;0;5842832;693138;191126;0;0;0;NA;4039633;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03611"
"2081";14;34;"SATNICA ÐAKOVAÈKA";14139899;148176;0;14288075;0;5158569;744696;4137694;4762;0;0;NA;4242354;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03816"
"2082";14;35;"SEMELJCI";13599015;8180339;0;21779354;0;3019319;2047547;323958;0;0;0;NA;16388530;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"03867"
"2083";14;36;"STRIZIVOJNA";10324318;1868831;0;12193149;0;4532377;207843;309986;0;0;0;NA;7142943;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"04219"
"2084";14;37;"ŠODOLOVCI";5343731;1682953;0;7026684;0;747779;307210;276600;35163;0;0;NA;5659932;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"06149"
"2085";14;38;"TRNAVA";5532718;2147820;0;7680538;0;1743083;204150;446271;22250;0;0;NA;5264784;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"04618"
"2086";14;39;"VILJEVO";7454443;1976401;0;9430844;0;1081488;1519792;549065;0;0;0;NA;6280499;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"04855"
"2087";14;40;"VIŠKOVCI";8533420;1508209;0;10041629;0;3418137;750313;397122;12668;0;0;NA;5463389;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"04944"
"2088";14;41;"VLADISLAVCI";10743878;0;471647;10272231;0;5643621;461624;634607;27550;0;12420,067363;NA;3492408,932637;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"05797"
"2089";14;42;"VUKA";6412004;1196547;0;7608551;0;3043161;334911;279731;0;0;13821,772868;NA;3936926,227132;2019;"grop";"OSJEÈKO-BARANJSKA";"OPÆINA";"05177"
"2090";15;1;"DRNIŠ";35621169;144603;0;35765772;0;4809723;3270197;3128577;0;1530265;116186,805738;NA;22910823,194262;2019;"grop";"ŠIBENSKO-KNINSKA";"GRAD";"00957"
"2091";15;2;"KNIN";59995113;3299757;0;63294870;0;5799377;1081936;5760862;682985;18236;167311,292169;NA;49784162,707831;2019;"grop";"ŠIBENSKO-KNINSKA";"GRAD";"01961"
"2092";15;3;"SKRADIN";24780582;11082822;0;35863404;0;14598057;967127;3980859;0;0;0;NA;16317361;2019;"grop";"ŠIBENSKO-KNINSKA";"GRAD";"03948"
"2093";15;4;"ŠIBENIK";214341330;0;33515660;180825670;0;22174850;11234174;45748752;2315197;1833196;3417429,597052;NA;94102071,402948;2019;"grop";"ŠIBENSKO-KNINSKA";"GRAD";"04448"
"2094";15;5;"VODICE";72586373;24199289;0;96785662;0;11412007;2489386;20486447;210000;0;199833,491501;NA;61987988,508499;2019;"grop";"ŠIBENSKO-KNINSKA";"GRAD";"05002"
"2095";15;6;"BILICE";7441513;0;784287;6657226;0;162234;175247;1210715;385235;0;0;NA;4723795;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"06211"
"2096";15;7;"BISKUPIJA";13048973;5357871;0;18406844;0;7956497;603273;677090;3e+05;0;0;NA;8869984;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"03107"
"2097";15;8;"CIVLJANE";4138033;1361941;0;5499974;0;2630983;726141;251202;0;0;0;NA;1891648;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"00515"
"2098";15;9;"ERVENIK";8822049;1935360;0;10757409;0;4227899;739598;61849;120000;1500000;0;NA;4108063;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"01139"
"2099";15;10;"KIJEVO";3111669;0;205923;2905746;0;1887971;163154;100985;0;0;0;NA;753636;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"01830"
"2100";15;11;"KISTANJE";19558139;3631793;0;23189932;0;8175682;1423346;168415;22123;2928128;0;NA;10472238;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"01848"
"2101";15;12;"MURTER - KORNATI";14152848;1875813;0;16028661;0;681547;1484728;2990244;81601;0;0;NA;10790541;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"06173"
"2102";15;13;"PIROVAC";12866791;0;201056;12665735;0;1115348;1445388;2605448;67285;0;0;NA;7432266;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"05819"
"2103";15;14;"PRIMOŠTEN";23944864;11369963;0;35314827;0;498211;5019335;8113416;0;516495;0;NA;21167370;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"03573"
"2104";15;15;"PROMINA";14522427;1251738;0;15774165;0;2762894;3579813;717878;64820;4987500;0;NA;3661260;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"02984"
"2105";15;16;"ROGOZNICA";25801481;14627336;0;40428817;0;1020055;1772604;8167445;180000;0;0;NA;29288713;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"05827"
"2106";15;17;"RUŽIÆ";8428134;2088830;0;10516964;0;4759781;98708;218145;0;0;0;NA;5440330;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"03778"
"2107";15;18;"TISNO";22737119;0;2885026;19852093;0;746669;1002712;9265732;288268;0;0;NA;8548712;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"04545"
"2108";15;19;"TRIBUNJ";11698188;3568430;0;15266618;0;1404267;1412454;2528133;18450;125000;0;NA;9778314;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"06262"
"2109";15;20;"UNEŠIÆ";8214922;0;1157445;7057477;0;3745490;482807;804454;0;0;0;NA;2024726;2019;"grop";"ŠIBENSKO-KNINSKA";"OPÆINA";"04693"
"2110";16;1;"ILOK";28414632;481789;0;28896421;0;5137720;757941;1149947;15600;0;66987,651993;NA;21768225,348007;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"GRAD";"01546"
"2111";16;2;"OTOK";42770215;0;594375;42175840;0;19155127;2850010;3149508;0;0;0;NA;17021195;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"GRAD";"05355"
"2112";16;3;"VINKOVCI";148713156;0;9935829;138777327;0;24874626;8076245;14974105;107832;1e+07;2058475,405844;NA;78686043,594156;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"GRAD";"04871"
"2113";16;4;"VUKOVAR";168588501;42165408;0;210753909;0;63742715;4160655;11838212;944749;0;744650,619233;NA;129322927,380767;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"GRAD";"05185"
"2114";16;5;"ŽUPANJA";53289119;0;1693139;51595980;0;6821684;1114509;8358321;198600;9670868;0;NA;25431998;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"GRAD";"05347"
"2115";16;6;"ANDRIJAŠEVCI";15319728;0;2239148;13080580;0;3940189;1214997;1743740;24279;600568;0;NA;5556807;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00019"
"2116";16;7;"BABINA GREDA";10011464;310444;0;10321908;0;937324;399107;1269334;12335;0;0;NA;7703808;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00035"
"2117";16;8;"BOGDANOVCI";8068218;0;402369;7665849;0;2844978;490480;225282;0;0;0;NA;4105109;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00264"
"2118";16;9;"BOROVO";16040510;3023748;0;19064258;0;3548917;423250;883738;0;0;0;NA;14208353;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00299"
"2119";16;10;"BOŠNJACI";14636709;0;0;14636709;0;2260855;400565;2206804;0;0;0;NA;9768485;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00329"
"2120";16;11;"CERNA";11936555;164401;0;12100956;0;721277;420103;1843853;0;0;0;NA;9115723;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00442"
"2121";16;12;"DRENOVCI";22480706;273288;0;22753994;0;3963524;2689832;5570128;0;0;0;NA;10530510;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"00922"
"2122";16;13;"GRADIŠTE";14918240;181542;0;15099782;0;4383788;251083;831777;0;4e+06;0;NA;5633134;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"01376"
"2123";16;14;"GUNJA";10196003;1950;0;10197953;0;2571370;362211;264018;19950;0;0;NA;6980404;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"01414"
"2124";16;15;"IVANKOVO";30905523;855620;0;31761143;0;7795300;2061550;2296614;0;1355621;0;NA;18252058;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"01597"
"2125";16;16;"JARMINA";12759929;104042;0;12863971;0;5079306;247189;535641;576;1893957;0;NA;5107302;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"01660"
"2126";16;17;"LOVAS";8573301;813431;0;9386732;0;4284936;438037;818585;37579;0;0;NA;3807595;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"02399"
"2127";16;18;"MARKUŠICA";9011949;4301304;0;13313253;0;2945024;733065;204247;0;0;0;NA;9430917;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"06106"
"2128";16;19;"NEGOSLAVCI";4890705;1866904;0;6757609;0;1705132;140543;112629;0;0;0;NA;4799305;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"06122"
"2129";16;20;"NIJEMCI";31975573;13719491;0;45695064;0;10974776;6966682;4287622;6388;0;0;NA;23459596;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"02950"
"2130";16;21;"NUŠTAR";19420908;1627270;0;21048178;0;5241083;682262;422769;74851;0;0;NA;14627213;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"02941"
"2131";16;22;"PRIVLAKA";11537942;4354136;0;15892078;0;2582264;985398;1814207;0;0;0;NA;10510209;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"05835"
"2132";16;23;"STARI JANKOVCI";19579105;3492681;0;23071786;0;5711029;3755904;929176;0;0;0;NA;12675677;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04146"
"2133";16;24;"STARI MIKANOVCI";10193971;0;982247;9211724;0;1930614;510984;1204018;0;0;0;NA;5566108;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04154"
"2134";16;25;"ŠTITAR";6608156;0;0;6608156;0;1476574;113017;352503;0;0;0;NA;4666062;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"06289"
"2135";16;26;"TOMPOJEVCI";6450949;3249617;0;9700566;0;1855145;1018819;247741;0;0;0;NA;6578861;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04561"
"2136";16;27;"TORDINCI";6641439;0;1587074;5054365;0;1197209;339841;243373;15690;184111;0;NA;3074141;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04588"
"2137";16;28;"TOVARNIK";12432823;1535062;0;13967885;0;2095563;4011997;637543;29850;0;0;NA;7192932;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04596"
"2138";16;29;"TRPINJA";21338403;3655487;0;24993890;0;6407260;2751702;1150602;0;0;0;NA;14684326;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"04642"
"2139";16;30;"VOÐINCI";9069950;926700;0;9996650;0;3999596;254671;286020;91688;0;0;NA;5364675;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"05843"
"2140";16;31;"VRBANJA";17187692;2715091;0;19902783;0;739762;439949;3321304;3197178;0;0;NA;12204590;2019;"grop";"VUKOVARSKO-SRIJEMSKA";"OPÆINA";"05053"
"2141";17;1;"HVAR";48033608;9524798;0;57558406;0;1975633;6527669;5815649;9345734;0;0;NA;33893721;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"01538"
"2142";17;2;"IMOTSKI";37588115;7914339;0;45502454;0;2442200;910262;3921568;0;0;122100,177438;NA;38106323,822562;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"01554"
"2143";17;3;"KAŠTELA";167014129;22070901;0;189085030;0;9095473;16547653;38743678;3336710;0;0;NA;121361516;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"01813"
"2144";17;4;"KOMIŽA";12130715;6468851;0;18599566;0;4238728;2311514;1278427;5000;0;0;NA;10765897;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"01970"
"2145";17;5;"MAKARSKA";108938878;14356876;0;123295754;0;4059519;5080985;23550221;9128218;0;752982,369448;NA;80723828,630552;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"02496"
"2146";17;6;"OMIŠ";84685370;9718362;0;94403732;0;11654314;8866471;15070963;6684726;0;0;NA;52127258;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"03000"
"2147";17;7;"SINJ";90633908;16092168;0;106726076;0;12034723;1626384;6279623;95352;234346;414719,768522;NA;86040928,231478;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"03891"
"2148";17;8;"SOLIN";118760436;1898633;0;120659069;0;9476861;1641738;38327738;2005147;66353;0;NA;69141232;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"04065"
"2149";17;9;"SPLIT";927658376;24484637;0;952143013;0;52793254;67731210;221537912;7410422;624448;16610551,628291;NA;585435215,371709;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"04090"
"2150";17;10;"STARI GRAD";35668527;3315201;0;38983728;0;1576175;1793935;3199227;25000;0;0;NA;32389391;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"04138"
"2151";17;11;"SUPETAR";29016489;0;5924139;23092350;0;2910048;2404844;6811741;40000;2016913;0;NA;8908804;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"04278"
"2152";17;12;"TRILJ";38696759;0;1020987;37675772;0;7218354;7106605;817681;3e+05;0;0;NA;22233132;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"04600"
"2153";17;13;"TROGIR";95866279;0;6154222;89712057;0;3521708;26643293;22270255;0;9092702;277564,731129;NA;27906534,268871;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"04634"
"2154";17;14;"VIS";19164422;2207625;0;21372047;0;2090925;3551174;3081919;10480;0;0;NA;12637549;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"04928"
"2155";17;15;"VRGORAC";28840108;0;5512652;23327456;0;8577239;476315;3019635;0;0;0;NA;11254267;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"05118"
"2156";17;16;"VRLIKA";30953586;0;2332880;28620706;0;14975927;3481785;683172;0;3e+06;0;NA;6479822;2019;"grop";"SPLITSKO-DALMATINSKA";"GRAD";"05134"
"2157";17;17;"BAŠKA VODA";30730761;16927734;0;47658495;0;2042446;2609852;11801848;15000;0;0;NA;31189349;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"00094"
"2158";17;18;"BOL";24955201;0;1512852;23442349;0;515000;6591637;6417709;112502;2e+06;0;NA;7805501;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"00272"
"2159";17;19;"BRELA";13984114;814672;0;14798786;0;290000;1345545;6465010;0;0;0;NA;6698231;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"00779"
"2160";17;20;"CISTA PROVO";7958896;1786675;0;9745571;0;2027335;1287476;159851;2750;0;0;NA;6268159;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"00507"
"2161";17;21;"DICMO";11644055;0;2792869;8851186;0;3495519;187491;1562662;0;0;0;NA;3605514;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"00728"
"2162";17;22;"DUGI RAT";20851288;7486228;0;28337516;0;1187486;1553832;5052982;0;0;0;NA;20543216;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"01007"
"2163";17;23;"DUGOPOLJE";46616468;2502484;0;49118952;0;2063581;926806;17069342;0;12588309;0;NA;16470914;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"05851"
"2164";17;24;"GRADAC";19131676;2627480;0;21759156;0;1395174;1602212;5077346;84363;0;0;NA;13600061;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"01341"
"2165";17;25;"HRVACE";17033832;153259;0;17187091;0;5825757;2464517;1003648;0;0;0;NA;7893169;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"01481"
"2166";17;26;"JELSA";26404466;0;2901550;23502916;0;2471145;1237824;4515924;317750;0;0;NA;14960273;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"01716"
"2167";17;27;"KLIS";38006954;0;9142372;28864582;0;2823864;2738653;7619282;5697021;0;0;NA;9985762;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"01929"
"2168";17;28;"LEÆEVICA";5807396;0;5221649;585747;0;4031370;377763;339199;0;0;0;NA;-4162585;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"05860"
"2169";17;29;"LOKVIÈIÆI";5135121;13765;0;5148886;0;2850712;3;199287;0;0;0;NA;2098884;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"05878"
"2170";17;30;"LOVREÆ";6916359;632268;0;7548627;0;2958274;87094;380591;2648;0;0;NA;4120020;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"02437"
"2171";17;31;"MARINA";20137472;124615;0;20262087;0;740409;1377091;7071065;101713;1e+05;0;NA;10871809;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"02585"
"2172";17;32;"MILNA";11714411;0;5230716;6483695;0;344909;513747;4313776;0;0;0;NA;1311263;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"02674"
"2173";17;33;"MUÆ";14733243;0;770194;13963049;0;2717932;1320892;1242522;716745;0;0;NA;7964958;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"00876"
"2174";17;34;"NEREŽIŠÆA";5633779;1871790;0;7505569;0;1326864;1202578;722706;38743;0;0;NA;4214678;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"02801"
"2175";17;35;"OKRUG";30732830;2985669;0;33718499;0;5264261;1850163;7441735;0;3e+06;0;NA;16162340;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"05886"
"2176";17;36;"OTOK";18471085;3577628;0;22048713;0;1609730;4968794;655453;0;0;0;NA;14814736;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"03140"
"2177";17;37;"PODBABLJE";17952018;219346;0;18171364;0;7396079;779399;396549;0;0;0;NA;9599337;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"03379"
"2178";17;38;"PODGORA";19644712;0;7601147;12043565;0;2661123;2924784;7056021;15950;0;0;NA;-614313;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"03395"
"2179";17;39;"PODSTRANA";45025807;0;490984;44534823;0;2006512;2056861;11542230;772734;0;0;NA;28156486;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"03417"
"2180";17;40;"POSTIRA";8378795;0;440365;7938430;0;1437534;565589;2362012;20000;0;0;NA;3553295;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"03506"
"2181";17;41;"PRGOMET";3709970;93658;0;3803628;0;1696768;44;865774;0;0;0;NA;1241042;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"05894"
"2182";17;42;"PRIMORSKI DOLAC";4623497;0;5724062;-1100565;0;2627781;63291;242491;0;0;0;NA;-4034128;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"05908"
"2183";17;43;"PROLOŽAC";10730919;0;0;10730919;0;9237681;33161;93917;0;0;0;NA;1366160;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"00884"
"2184";17;44;"PUÈIŠÆA";8247722;0;1856982;6390740;0;1150683;1255268;1448460;103927;0;0;NA;2432402;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"03581"
"2185";17;45;"RUNOVIÆI";7552390;1053684;0;8606074;0;5646351;14486;260305;0;0;0;NA;2684932;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"05916"
"2186";17;46;"SEGET";24628811;0;2411853;22216958;0;1089705;2692937;11152118;0;0;0;NA;7282198;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"03824"
"2187";17;47;"SELCA";7216425;0;5373796;1842629;0;656918;695037;1359307;9000;0;0;NA;-877633;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"03832"
"2188";17;48;"SUÆURAJ";5881706;0;2389223;3492483;0;1725839;319011;444982;185250;1295649;0;NA;-478248;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"04235"
"2189";17;49;"SUTIVAN";13740362;218852;0;13959214;0;1129785;971902;3524133;898179;0;0;NA;7435215;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"05924"
"2190";17;50;"ŠESTANOVAC";6866528;0;610162;6256366;0;1580638;1081874;146620;17200;0;0;NA;3430034;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"04430"
"2191";17;51;"ŠOLTA";13315362;0;461176;12854186;0;843226;1536866;3520006;32301;0;0;NA;6921787;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"04472"
"2192";17;52;"TUÈEPI";18082902;87237;0;18170139;0;3367800;435779;5506907;8000;0;0;NA;8851653;2019;"grop";"SPLITSKO-DALMATINSKA";"OPÆINA";"05932"
